id,amountUSD,budgetYear,childFlowIds,contributionType,createdAt,date,decisionDate,description,grandBargainEarmarkingType,exchangeRate,firstReportedDate,flowType,keywords,newMoney,originalCurrency,method,parentFlowId,status,updatedAt,versionId,boundary,onBoundary,originalAmount,refCode,sourceObjects_Organization.id,sourceObjects_Organization.name,sourceObjects_Organization.behavior,sourceObjects_Organization.organizationTypes,sourceObjects_Organization.organizationSubTypes,sourceObjects_Organization.organizationLevels,sourceObjects_UsageYear.id,sourceObjects_UsageYear.name,sourceObjects_UsageYear.behavior,sourceObjects_UsageYear.organizationTypes,sourceObjects_UsageYear.organizationSubTypes,sourceObjects_UsageYear.organizationLevels,sourceObjects_Location.id,sourceObjects_Location.name,sourceObjects_Location.behavior,sourceObjects_Location.organizationTypes,sourceObjects_Location.organizationSubTypes,sourceObjects_Location.organizationLevels,sourceObjects_GlobalCluster.id,sourceObjects_GlobalCluster.name,sourceObjects_GlobalCluster.behavior,sourceObjects_GlobalCluster.organizationTypes,sourceObjects_GlobalCluster.organizationSubTypes,sourceObjects_GlobalCluster.organizationLevels,destinationObjects_GlobalCluster.id,destinationObjects_GlobalCluster.name,destinationObjects_GlobalCluster.behavior,destinationObjects_GlobalCluster.organizationTypes,destinationObjects_GlobalCluster.organizationSubTypes,destinationObjects_GlobalCluster.organizationLevels,destinationObjects_GlobalCluster.code,destinationObjects_Location.id,destinationObjects_Location.name,destinationObjects_Location.behavior,destinationObjects_Location.organizationTypes,destinationObjects_Location.organizationSubTypes,destinationObjects_Location.organizationLevels,destinationObjects_Location.code,destinationObjects_Organization.id,destinationObjects_Organization.name,destinationObjects_Organization.behavior,destinationObjects_Organization.organizationTypes,destinationObjects_Organization.organizationSubTypes,destinationObjects_Organization.organizationLevels,destinationObjects_Organization.code,destinationObjects_Plan.id,destinationObjects_Plan.name,destinationObjects_Plan.behavior,destinationObjects_Plan.organizationTypes,destinationObjects_Plan.organizationSubTypes,destinationObjects_Plan.organizationLevels,destinationObjects_Plan.code,destinationObjects_Project.id,destinationObjects_Project.name,destinationObjects_Project.behavior,destinationObjects_Project.organizationTypes,destinationObjects_Project.organizationSubTypes,destinationObjects_Project.organizationLevels,destinationObjects_Project.code,destinationObjects_UsageYear.id,destinationObjects_UsageYear.name,destinationObjects_UsageYear.behavior,destinationObjects_UsageYear.organizationTypes,destinationObjects_UsageYear.organizationSubTypes,destinationObjects_UsageYear.organizationLevels,destinationObjects_UsageYear.code,destinationObjects_Emergency.id,destinationObjects_Emergency.name,destinationObjects_Emergency.behavior,destinationObjects_Emergency.organizationTypes,destinationObjects_Emergency.organizationSubTypes,destinationObjects_Emergency.organizationLevels,destinationObjects_Emergency.code,reportDetails_sourceType,reportDetails_organization,reportDetails_reportChannel,reportDetails_date,amountUSD_defl,amountUSD_defl_millions,COVID,deflator,destination_org_country,destination_org_iso3,destination_orgtype,domestic_response,dummy,multiyear,new_to_country,new_to_plan,new_to_sector,newMoney_dest,reportDetails_destinationType,source_org_country,source_org_iso3,source_orgtype,sourceObjects_Emergency.behavior,sourceObjects_Emergency.code,sourceObjects_Emergency.id,sourceObjects_Emergency.name,sourceObjects_Emergency.organizationLevels,sourceObjects_Emergency.organizationSubTypes,sourceObjects_Emergency.organizationTypes,sourceObjects_GlobalCluster.code,sourceObjects_Location.code,sourceObjects_Organization.code,sourceObjects_Plan.behavior,sourceObjects_Plan.code,sourceObjects_Plan.id,sourceObjects_Plan.name,sourceObjects_Plan.organizationLevels,sourceObjects_Plan.organizationSubTypes,sourceObjects_Plan.organizationTypes,sourceObjects_Project.behavior,sourceObjects_Project.code,sourceObjects_Project.id,sourceObjects_Project.name,sourceObjects_Project.organizationLevels,sourceObjects_Project.organizationSubTypes,sourceObjects_Project.organizationTypes,sourceObjects_UsageYear.code,year
1993,17142,,,financial,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,"Cash - AUD 30,000",,,2001-04-23T00:00:00Z,Standard,Food,TRUE,"",Traditional aid,,paid,2001-04-23T00:00:00Z,1,incoming,single,,"",4391,"Australia, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,14,Australia,single,,,,,Unspecified,"",,,,6,Food Security,single,"","","","",122,Lao People's Democratic Republic,single,,,,,117,Australian Red Cross,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,60,LAO PDR - Floods - September 2000,single,,,,,Primary; Primary,"Denmark, Government of; International Federation of Red Cross and Red Crescent Societies",Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z,40294.0063384856,0.0402940063384856,FALSE,0.425423073,Lao People's Democratic Republic,LAO,Red Cross: International,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Australia,AUS,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
1994,25000,2000,,in kind,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,"Food, shelter, household kits, mosquito nets",,,2001-04-23T00:00:00Z,Standard,"",TRUE,"",Traditional aid,,paid,2002-03-06T00:00:00Z,1,incoming,single,,"",3776,"Denmark, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,61,Denmark,single,,,,,Unspecified,"",,,,4,Emergency Shelter and NFI,single,"","","","",243,Viet Nam,single,,,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,53,VIET NAM - Floods - September 2000,single,,,,,Primary; Primary,"Denmark, Government of; International Federation of Red Cross and Red Crescent Societies",Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z,44980.9081054477,0.0449809081054477,FALSE,0.555791358,Viet Nam,VNM,Red Cross: International,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Denmark,DNK,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
1995,32000,2000,,in kind,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,"Food, shelter, household kits, mosquito nets",,,2001-04-23T00:00:00Z,Standard,"",TRUE,"",Traditional aid,,paid,2002-03-06T00:00:00Z,1,incoming,single,,"",3776,"Denmark, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,61,Denmark,single,,,,,Unspecified,"",,,,4,Emergency Shelter and NFI,single,"","","","",243,Viet Nam,single,,,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,53,VIET NAM - Floods - September 2000,single,,,,,Primary; Primary,"International Federation of Red Cross and Red Crescent Societies; France, Government of",Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z,57575.5623749731,0.0575755623749731,FALSE,0.555791358,Viet Nam,VNM,Red Cross: International,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Denmark,DNK,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
10901,94518,2000,,financial,2002-09-26T00:00:00Z,2000-12-31T00:00:00Z,2000-12-31T00:00:00Z,"To meet basic domestic needs of approximately 25,000 new IDPs in the Province of Kwanza Sul, Seles",,,2002-09-26T00:00:00Z,Standard,Humanitarian aid,TRUE,"",Traditional aid,,commitment,2002-09-26T00:00:00Z,1,incoming,single,,"",4306,"Germany, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,83,Germany,single,,,,,Unspecified,"",,,,4,Emergency Shelter and NFI,single,"","","","",7,Angola,single,,,,,"","","","","","",,,"","",,,,,,"","",,,,"",21,2000,single,,,,,,"","",,,,,Primary,"Germany, Government of",Other,2002-09-26T00:00:00.000Z,154629.227845917,0.154629227845917,FALSE,0.61125572,Angola,AGO,Other: Unknown,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Germany,DEU,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
1996,20000,2000,,in kind,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,"Food, shelter, household kits, mosquito nets",,,2001-04-23T00:00:00Z,Standard,"",TRUE,"",Traditional aid,,paid,2002-03-06T00:00:00Z,1,incoming,single,,"",4314,"France, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,76,France,single,,,,,Unspecified,"",,,,4,Emergency Shelter and NFI,single,"","","","",243,Viet Nam,single,,,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,53,VIET NAM - Floods - September 2000,single,,,,,Primary; Primary,"International Federation of Red Cross and Red Crescent Societies; Netherlands, Government of",Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z,31582.7194588309,0.0315827194588309,FALSE,0.633257691,Viet Nam,VNM,Red Cross: International,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,France,FRA,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
1997,38500,2000,,in kind,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,"Food, shelter, household kits, mosquito nets",,,2001-04-23T00:00:00Z,Standard,"",TRUE,"",Traditional aid,,paid,2002-03-06T00:00:00Z,1,incoming,single,,"",3008,"Netherlands, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,157,Netherlands,single,,,,,Unspecified,"",,,,4,Emergency Shelter and NFI,single,"","","","",243,Viet Nam,single,,,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,53,VIET NAM - Floods - September 2000,single,,,,,Primary; Primary,"New Zealand, Government of; International Federation of Red Cross and Red Crescent Societies",Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z,67057.0564771041,0.0670570564771041,FALSE,0.574137936,Viet Nam,VNM,Red Cross: International,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Netherlands,NLD,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
1998,23000,2000,,in kind,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,"Food, shelter, household kits, mosquito nets",,,2001-04-23T00:00:00Z,Standard,"",TRUE,"",Traditional aid,,paid,2002-03-06T00:00:00Z,1,incoming,single,,"",5369,"New Zealand, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,160,New Zealand,single,,,,,Unspecified,"",,,,4,Emergency Shelter and NFI,single,"","","","",243,Viet Nam,single,,,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,53,VIET NAM - Floods - September 2000,single,,,,,Primary; Primary,"Japan, Government of; International Federation of Red Cross and Red Crescent Societies",Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z,56712.665578206,0.056712665578206,FALSE,0.405553147,Viet Nam,VNM,Red Cross: International,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,New Zealand,NZL,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
1999,50000,2000,,in kind,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,"Food, shelter, household kits, mosquito nets",,,2001-04-23T00:00:00Z,Standard,"",TRUE,"",Traditional aid,,paid,2002-03-06T00:00:00Z,1,incoming,single,,"",4537,"Japan, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,112,Japan,single,,,,,Unspecified,"",,,,4,Emergency Shelter and NFI,single,"","","","",243,Viet Nam,single,,,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,53,VIET NAM - Floods - September 2000,single,,,,,Primary; Primary,Oxfam GB; International Federation of Red Cross and Red Crescent Societies,Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z,37698.651043646,0.037698651043646,FALSE,1.326307404,Viet Nam,VNM,Red Cross: International,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Japan,JPN,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
2000,14300,2000,,in kind,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,"Food, shelter, household kits, mosquito nets",,,2001-04-23T00:00:00Z,Standard,"",FALSE,"",Traditional aid,,paid,2002-03-06T00:00:00Z,1,internal,single,,"",8582,Oxfam GB,single,NGOs,International NGOs,International Actors,21,2000,single,,,,,"","",,,,,Unspecified,"",,,,4,Emergency Shelter and NFI,single,"","","","",243,Viet Nam,single,,,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,53,VIET NAM - Floods - September 2000,single,,,,,Primary; Primary,ST. ANDREWS SOCIETY; International Federation of Red Cross and Red Crescent Societies,Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z,18972.4209883312,0.0189724209883312,FALSE,0.753725632,Viet Nam,VNM,Red Cross: International,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,United Kingdom,GBR,NGOs: International,,,,,,,,,,,,,,,,,,,,,,,,,,2000
2001,5000,2000,,in kind,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,"Food, shelter, household kits, mosquito nets",,,2001-04-23T00:00:00Z,Standard,"",FALSE,"",Traditional aid,,paid,2002-03-06T00:00:00Z,1,internal,single,,"",108,ST. ANDREWS SOCIETY,single,NGOs,International NGOs,International Actors,21,2000,single,,,,,"","",,,,,Unspecified,"",,,,4,Emergency Shelter and NFI,single,"","","","",243,Viet Nam,single,,,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,53,VIET NAM - Floods - September 2000,single,,,,,Primary; Primary,"Germany, Government of; International Federation of Red Cross and Red Crescent Societies",Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z,6633.71363228364,0.00663371363228364,FALSE,0.753725632,Viet Nam,VNM,Red Cross: International,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,United Kingdom,GBR,NGOs: International,,,,,,,,,,,,,,,,,,,,,,,,,,2000
2002,131695,2000,,in kind,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,"Food, shelter, household kits, mosquito nets",,,2001-04-23T00:00:00Z,Standard,"",TRUE,"",Traditional aid,,paid,2002-03-06T00:00:00Z,1,incoming,single,,"",4306,"Germany, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,83,Germany,single,,,,,Unspecified,"",,,,4,Emergency Shelter and NFI,single,"","","","",243,Viet Nam,single,,,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,53,VIET NAM - Floods - September 2000,single,,,,,Primary; Primary,"Switzerland, Government of; International Federation of Red Cross and Red Crescent Societies",Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z,215449.92658719,0.21544992658719,FALSE,0.61125572,Viet Nam,VNM,Red Cross: International,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Germany,DEU,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
2003,28329,2000,,in kind,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,"Food, shelter, household kits, mosquito nets",,,2001-04-23T00:00:00Z,Standard,"",TRUE,"",Traditional aid,,paid,2002-03-06T00:00:00Z,1,incoming,single,,"",2924,"Switzerland, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,217,Switzerland,single,,,,,Unspecified,"",,,,4,Emergency Shelter and NFI,single,"","","","",243,Viet Nam,single,,,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,53,VIET NAM - Floods - September 2000,single,,,,,Primary; Primary,"Australia, Government of; International Federation of Red Cross and Red Crescent Societies",Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z,55682.2291817616,0.0556822291817616,FALSE,0.508761959,Viet Nam,VNM,Red Cross: International,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Switzerland,CHE,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
2004,142000,2000,,in kind,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,"Food, shelter, household kits, mosquito nets",,,2001-04-23T00:00:00Z,Standard,"",TRUE,"",Traditional aid,,paid,2002-03-06T00:00:00Z,1,incoming,single,,"",4391,"Australia, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,14,Australia,single,,,,,Unspecified,"",,,,4,Emergency Shelter and NFI,single,"","","","",243,Viet Nam,single,,,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,53,VIET NAM - Floods - September 2000,single,,,,,Primary; Primary,Office for the Coordination of Humanitarian Affairs; Office for the Coordination of Humanitarian Affairs,Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z,333785.375105877,0.333785375105877,FALSE,0.425423073,Viet Nam,VNM,Red Cross: International,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Australia,AUS,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
2005,50000,,,financial,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Emergency cash grant,,,2001-04-23T00:00:00Z,Standard,"",FALSE,"",Traditional aid,,paid,2001-04-23T00:00:00Z,1,internal,single,,"",4396,Office for the Coordination of Humanitarian Affairs,single,Multilateral Organizations,UN Agencies,International Actors,21,2000,single,,,,,"","",,,,,Unspecified,"",,,,4,Emergency Shelter and NFI,single,"","","","",243,Viet Nam,single,,,,,4396,Office for the Coordination of Humanitarian Affairs,single,Multilateral Organizations,UN Agencies,International Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,53,VIET NAM - Floods - September 2000,single,,,,,Primary; Primary,Office for the Coordination of Humanitarian Affairs; Office for the Coordination of Humanitarian Affairs,Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z,98277.7881001123,0.0982777881001123,FALSE,0.508761959,Viet Nam,VNM,Multilateral: UN,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,Switzerland,CHE,Multilateral: UN,,,,,,,,,,,,,,,,,,,,,,,,,,2000
10902,1471,2000,,financial,2002-09-26T00:00:00Z,2000-12-31T00:00:00Z,2000-12-31T00:00:00Z,"For urgent needs of basic food for 1,000 IDPs of the village of Calulo, Kwanza Sul",,,2002-09-26T00:00:00Z,Standard,Humanitarian aid|Food,TRUE,"",Traditional aid,,commitment,2002-09-26T00:00:00Z,1,incoming,single,,"",4306,"Germany, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,83,Germany,single,,,,,Unspecified,"",,,,6,Food Security,single,"","","","",7,Angola,single,,,,,"","","","","","",,,"","",,,,,,"","",,,,"",21,2000,single,,,,,,"","",,,,,Primary,"Germany, Government of",Other,2002-09-26T00:00:00.000Z,2406.52144735758,0.00240652144735758,FALSE,0.61125572,Angola,AGO,Other: Unknown,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Germany,DEU,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
2006,0,,,in kind,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Dispatch of a 5 person UNDAC Team*,,,2001-04-23T00:00:00Z,Standard,"",FALSE,"",Traditional aid,,paid,2001-04-23T00:00:00Z,1,internal,single,,"",4396,Office for the Coordination of Humanitarian Affairs,single,Multilateral Organizations,UN Agencies,International Actors,21,2000,single,,,,,"","",,,,,Unspecified,"",,,,"",Unspecified,"","","","","",243,Viet Nam,single,,,,,4396,Office for the Coordination of Humanitarian Affairs,single,Multilateral Organizations,UN Agencies,International Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,53,VIET NAM - Floods - September 2000,single,,,,,Primary; Primary,"Norway, Government of; Office for the Coordination of Humanitarian Affairs",Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z,0,0,FALSE,0.508761959,Viet Nam,VNM,Multilateral: UN,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,,Switzerland,CHE,Multilateral: UN,,,,,,,,,,,,,,,,,,,,,,,,,,2000
2007,50000,2000,,financial,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Cash from Reserve Fund,,,2001-04-23T00:00:00Z,Standard,"",TRUE,"",Traditional aid,,paid,2002-03-06T00:00:00Z,1,incoming,single,,"",2930,"Norway, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,167,Norway,single,,,,,Unspecified,"",,,,26480,Coordination and support services,single,"","","","",243,Viet Nam,single,,,,,4396,Office for the Coordination of Humanitarian Affairs,single,Multilateral Organizations,UN Agencies,International Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,53,VIET NAM - Floods - September 2000,single,,,,,Primary; Primary,NA; World Health Organization,Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z,121699.718139802,0.121699718139802,FALSE,0.410847295,Viet Nam,VNM,Multilateral: UN,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Norway,NOR,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
2008,5000,,,in kind,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Disease prevention activities,,,2001-04-23T00:00:00Z,Standard,Bilateral aid,FALSE,"",Traditional aid,,paid,2001-04-23T00:00:00Z,1,internal,single,,"",4398,World Health Organization,single,Multilateral Organizations,UN Agencies,International Actors,21,2000,single,,,,,"","",,,,,Unspecified,"",,,,3,Education,single,"","","","",243,Viet Nam,single,,,,,102,"Viet Nam, Government of",single,Governments,National Governments,National and Sub-National State Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,53,VIET NAM - Floods - September 2000,single,,,,,Primary; Primary,World Vision International; NA,Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z,9827.77881001123,0.00982777881001123,FALSE,0.508761959,Viet Nam,VNM,Governments: National,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,Switzerland,CHE,Multilateral: UN,,,,,,,,,,,,,,,,,,,,,,,,,,2000
2009,33000,2000,,in kind,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Food and shelter,,,2001-04-23T00:00:00Z,Standard,Bilateral aid,FALSE,"",Traditional aid,,paid,2002-03-06T00:00:00Z,1,internal,single,,"",1850,World Vision International,single,NGOs,International NGOs,International Actors,21,2000,single,,,,,"","",,,,,Unspecified,"",,,,26479,Multi-sector,single,"","","","",243,Viet Nam,single,,,,,102,"Viet Nam, Government of",single,Governments,National Governments,National and Sub-National State Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,53,VIET NAM - Floods - September 2000,single,,,,,Primary; Primary,"International Federation of Red Cross and Red Crescent Societies; Singapore, Government of",Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z,53532.4403563165,0.0535324403563165,FALSE,0.616448639,Viet Nam,VNM,Governments: National,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,United States,USA,NGOs: International,,,,,,,,,,,,,,,,,,,,,,,,,,2000
2010,20000,2000,,in kind,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,"Food, shelter, household kits, mosquito nets",,,2001-04-23T00:00:00Z,Standard,"",TRUE,"",Traditional aid,,paid,2002-03-06T00:00:00Z,1,incoming,single,,"",92,"Singapore, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,201,Singapore,single,,,,,Unspecified,"",,,,4,Emergency Shelter and NFI,single,"","","","",243,Viet Nam,single,,,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,53,VIET NAM - Floods - September 2000,single,,,,,Primary; Primary,"Australia, Government of; International Federation of Red Cross and Red Crescent Societies",Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z,38071.5272206023,0.0380715272206023,FALSE,0.525326969,Viet Nam,VNM,Red Cross: International,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Singapore,SGP,Governments: Non-DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
2011,0,,,in kind,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Emergency transport by 16 rescue boats*,,,2001-04-23T00:00:00Z,Standard,"",TRUE,"",Traditional aid,,paid,2001-04-23T00:00:00Z,1,incoming,single,,"",4391,"Australia, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,14,Australia,single,,,,,Unspecified,"",,,,26479,Multi-sector,single,"","","","",243,Viet Nam,single,,,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,53,VIET NAM - Floods - September 2000,single,,,,,Primary; Primary,"United Nations Development Programme; Canada, Government of",Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z,0,0,FALSE,0.425423073,Viet Nam,VNM,Red Cross: International,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Australia,AUS,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
