iso3,year,value
UGA,2005,1737.2271
UGA,2006,1825.0198
UGA,2007,1779.9999
UGA,2008,1696.4516
UGA,2009,1929.9406
UGA,2010,2028.8811
UGA,2011,2323.4867
UGA,2012,2557.1451
UGA,2013,2591.1158
UGA,2014,2538.0295
UGA,2015,2827.7268
UGA,2016,3442.9724
UGA,2017,3529.6763
UGA,2018,3659.1455
UGA,2019,3736.3038
UGA,2020,3715.0978
UGA,2021,3587.05170733908
UKR,2000,5.4402
UKR,2001,5.3721
UKR,2002,5.3266
UKR,2003,5.3327
UKR,2004,5.319
UKR,2005,5.1247
UKR,2006,5.05
UKR,2007,5.05
UKR,2008,5.2672
UKR,2009,7.7912
UKR,2010,7.9356
UKR,2011,7.9676
UKR,2012,7.991
UKR,2013,7.993
UKR,2014,11.8867
UKR,2015,21.8447
UKR,2016,25.5513
UKR,2017,26.5966
UKR,2018,27.2005
UKR,2019,25.8456
UKR,2020,26.9575
UKR,2021,27.2861893833333
URY,2000,12.0996
URY,2001,13.3191
URY,2002,21.257
URY,2003,28.2087
URY,2004,28.7038
URY,2005,24.4786
URY,2006,24.0734
URY,2007,23.471
URY,2008,20.9493
URY,2009,22.568
URY,2010,20.0593
URY,2011,19.3142
URY,2012,20.3106
URY,2013,20.4816
URY,2014,23.246
URY,2015,27.3274
URY,2016,30.1626
URY,2017,28.6764
URY,2018,30.7253
URY,2019,35.2554
URY,2020,42.0133
URY,2021,43.554575
USA,2000,1
USA,2001,1
USA,2002,1
USA,2003,1
USA,2004,1
USA,2005,1
USA,2006,1
USA,2007,1
USA,2008,1
USA,2009,1
USA,2010,1
USA,2011,1
USA,2012,1
USA,2013,1
USA,2014,1
USA,2015,1
USA,2016,1
USA,2017,1
USA,2018,1
USA,2019,1
USA,2020,1
USA,2021,1
UZB,2000,236.59
UZB,2001,431.99
UZB,2002,769.03
UZB,2003,971.34
UZB,2004,1019.2
UZB,2005,1112.94
UZB,2006,1218.92
UZB,2007,1263.48
UZB,2008,1318.8
UZB,2009,1465.62
UZB,2010,1586.1659
UZB,2011,1715.4279
UZB,2012,1889.74
UZB,2013,2094.9885
UZB,2014,2310.9482
UZB,2015,2567.9872
UZB,2016,2965.2535
UZB,2017,5113.8789
UZB,2018,8069.6062
UZB,2019,8836.7875
UZB,2020,10054.2613
UZB,2021,10609.464390809
VAT,2000,
VAT,2001,
VAT,2002,
VAT,2003,
VAT,2004,
VAT,2005,
VAT,2006,
VAT,2007,
VAT,2008,
VAT,2009,
VAT,2010,
VAT,2011,
VAT,2012,
VAT,2013,
VAT,2014,
VAT,2015,
VAT,2016,
VAT,2017,
VAT,2018,
VAT,2019,
VAT,2020,
VAT,2021,
VCT,2000,2.7
VCT,2001,2.7
VCT,2002,2.7
VCT,2003,2.7
VCT,2004,2.7
VCT,2005,2.7
VCT,2006,2.7
VCT,2007,2.7
VCT,2008,2.7
VCT,2009,2.7
VCT,2010,2.7
VCT,2011,2.7
VCT,2012,2.7
VCT,2013,2.7
VCT,2014,2.7
VCT,2015,2.7
VCT,2016,2.7
VCT,2017,2.7
VCT,2018,2.7
VCT,2019,2.7
VCT,2020,2.7
VCT,2021,2.7
VEN,2000,0.68
VEN,2001,0.7237
VEN,2002,1.1609
VEN,2003,1.6052
VEN,2004,1.8913
VEN,2005,2.0898
VEN,2006,2.147
VEN,2007,2.147
VEN,2008,2.1446
VEN,2009,2.1446
VEN,2010,2.5861
VEN,2011,4.2893
VEN,2012,4.2893
VEN,2013,6.0534
VEN,2014,6.2842
VEN,2015,6.2842
VEN,2016,9.25734444444167
VEN,2017,9.975
VEN,2018,
VEN,2019,
VEN,2020,
VEN,2021,
VGB,2000,
VGB,2001,
VGB,2002,
VGB,2003,
VGB,2004,
VGB,2005,
VGB,2006,
VGB,2007,
VGB,2008,
VGB,2009,
VGB,2010,
VGB,2011,
VGB,2012,
VGB,2013,
VGB,2014,
VGB,2015,
VGB,2016,
VGB,2017,
VGB,2018,
VGB,2019,
VGB,2020,
VGB,2021,
VIR,2000,
VIR,2001,
VIR,2002,1
VIR,2003,1
VIR,2004,1
VIR,2005,1
VIR,2006,1
VIR,2007,1
VIR,2008,1
VIR,2009,1
VIR,2010,1
VIR,2011,1
VIR,2012,1
VIR,2013,1
VIR,2014,1
VIR,2015,1
VIR,2016,1
VIR,2017,1
VIR,2018,1
VIR,2019,1
VIR,2020,
VIR,2021,
VNM,2000,14167.7998
VNM,2001,14725.1667
VNM,2002,15279.5
VNM,2003,15509.5833
VNM,2004,15746
VNM,2005,15858.9167
VNM,2006,15994.25
VNM,2007,16105.125
VNM,2008,16302.25
VNM,2009,17065.0833
VNM,2010,18612.9167
VNM,2011,20509.75
VNM,2012,20828
VNM,2013,20933.4167
VNM,2014,21148
VNM,2015,21697.5675
VNM,2016,21935.0008
VNM,2017,22370.0867
VNM,2018,22602.05
VNM,2019,23050.2417
VNM,2020,23208.3683
VNM,2021,23159.7825925926
VUT,2000,137.6433
VUT,2001,145.3125
VUT,2002,139.1983
VUT,2003,122.1892
VUT,2004,111.79
VUT,2005,109.2458
VUT,2006,110.6408
VUT,2007,102.4375
VUT,2008,101.3342
VUT,2009,106.7408
VUT,2010,96.9058
VUT,2011,89.4692
VUT,2012,92.6375
VUT,2013,94.5425
VUT,2014,97.0717
VUT,2015,108.9892
VUT,2016,108.475
VUT,2017,107.8208
VUT,2018,110.165
VUT,2019,114.7325
VUT,2020,115.38
VUT,2021,
WLF,2000,
WLF,2001,
WLF,2002,
WLF,2003,
WLF,2004,
WLF,2005,
WLF,2006,
WLF,2007,
WLF,2008,
WLF,2009,
WLF,2010,
WLF,2011,
WLF,2012,
WLF,2013,
WLF,2014,
WLF,2015,
WLF,2016,
WLF,2017,
WLF,2018,
WLF,2019,
WLF,2020,
WLF,2021,
WSM,2000,3.176
WSM,2001,3.427
WSM,2002,3.4723
WSM,2003,3.1662
WSM,2004,2.8578
WSM,2005,2.7103
WSM,2006,2.7793
WSM,2007,2.6166
WSM,2008,2.6442
WSM,2009,2.7308
WSM,2010,2.5378
WSM,2011,2.3874
WSM,2012,2.301
WSM,2013,2.2849
WSM,2014,2.3226
WSM,2015,2.4241
WSM,2016,2.6137
WSM,2017,2.5356
WSM,2018,2.5664
WSM,2019,2.618
WSM,2020,2.6978
WSM,2021,2.55609234207844
XCP,2000,
XCP,2001,
XCP,2002,
XCP,2003,
XCP,2004,
XCP,2005,
XCP,2006,
XCP,2007,
XCP,2008,
XCP,2009,
XCP,2010,
XCP,2011,
XCP,2012,
XCP,2013,
XCP,2014,
XCP,2015,
XCP,2016,
XCP,2017,
XCP,2018,
XCP,2019,
XCP,2020,
XCP,2021,
XKX,2000,
XKX,2001,
XKX,2002,
XKX,2003,
XKX,2004,
XKX,2005,
XKX,2006,
XKX,2007,
XKX,2008,0.6827
XKX,2009,0.7198
XKX,2010,0.7543
XKX,2011,0.7184
XKX,2012,0.7783
XKX,2013,0.7529
XKX,2014,0.7527
XKX,2015,0.9013
XKX,2016,0.9034
XKX,2017,0.8852
XKX,2018,0.8468
XKX,2019,0.8932
XKX,2020,0.8775
XKX,2021,
YEM,2000,161.718
YEM,2001,168.672
YEM,2002,175.625
YEM,2003,183.448
YEM,2004,184.776
YEM,2005,191.5092
YEM,2006,197.2413
YEM,2007,199.0083
YEM,2008,199.7642
YEM,2009,202.8467
YEM,2010,219.59
YEM,2011,213.8
YEM,2012,214.3012
YEM,2013,214.89
YEM,2014,214.89
YEM,2015,230.83
YEM,2016,283.9
YEM,2017,372.8
YEM,2018,535.9
YEM,2019,576
YEM,2020,743
YEM,2021,1035.46718555887
YMD,2000,
YMD,2001,
YMD,2002,
YMD,2003,
YMD,2004,
YMD,2005,
YMD,2006,
YMD,2007,
YMD,2008,
YMD,2009,
YMD,2010,
YMD,2011,
YMD,2012,
YMD,2013,
YMD,2014,
YMD,2015,
YMD,2016,
YMD,2017,
YMD,2018,
YMD,2019,
YMD,2020,
YMD,2021,
YMN,2000,
YMN,2001,
YMN,2002,
YMN,2003,
YMN,2004,
YMN,2005,
YMN,2006,
YMN,2007,
YMN,2008,
YMN,2009,
YMN,2010,
YMN,2011,
YMN,2012,
YMN,2013,
YMN,2014,
YMN,2015,
YMN,2016,
YMN,2017,
YMN,2018,
YMN,2019,
YMN,2020,
YMN,2021,
YUG,2000,
YUG,2001,
YUG,2002,
YUG,2003,
YUG,2004,
YUG,2005,
YUG,2006,
YUG,2007,
YUG,2008,
YUG,2009,
YUG,2010,
YUG,2011,
YUG,2012,
YUG,2013,
YUG,2014,
YUG,2015,
YUG,2016,
YUG,2017,
YUG,2018,
YUG,2019,
YUG,2020,
YUG,2021,
ZAF,2000,6.939828
ZAF,2001,8.609181
ZAF,2002,10.540747
ZAF,2003,7.564749
ZAF,2004,6.459693
ZAF,2005,6.359328
ZAF,2006,6.771549
ZAF,2007,7.045365
ZAF,2008,8.261223
ZAF,2009,8.473674
ZAF,2010,7.321222
ZAF,2011,7.261132
ZAF,2012,8.209969
ZAF,2013,9.655056
ZAF,2014,10.852656
ZAF,2015,12.758931
ZAF,2016,14.709611
ZAF,2017,13.323801
ZAF,2018,13.233926
ZAF,2019,14.448427
ZAF,2020,16.459105
ZAF,2021,14.778678
ZMB,2000,3.110844
ZMB,2001,3.610935
ZMB,2002,4.398595
ZMB,2003,4.733271
ZMB,2004,4.778875
ZMB,2005,4.465
ZMB,2006,3.601667
ZMB,2007,4.001667
ZMB,2008,3.745
ZMB,2009,5.045
ZMB,2010,4.7975
ZMB,2011,4.861667
ZMB,2012,5.1475
ZMB,2013,5.396483
ZMB,2014,6.154167
ZMB,2015,8.631667
ZMB,2016,10.3075
ZMB,2017,9.5175
ZMB,2018,10.458333
ZMB,2019,12.89
ZMB,2020,18.344093
ZMB,2021,20.018487
ZWE,2000,1
ZWE,2001,1
ZWE,2002,1
ZWE,2003,1
ZWE,2004,1
ZWE,2005,1
ZWE,2006,1
ZWE,2007,1
ZWE,2008,1
ZWE,2009,1
ZWE,2010,1
ZWE,2011,1
ZWE,2012,1
ZWE,2013,1
ZWE,2014,1
ZWE,2015,1
ZWE,2016,1
ZWE,2017,1.2534
ZWE,2018,2.0381
ZWE,2019,9.7184
ZWE,2020,64.1011
ZWE,2021,88.5524472597436
